Source,Target,color
1062,2102,#00FFFF
1063,1385,#00FFFF
1064,1636,#00FFFF
1064,7643,#00FFFF
1064,7869,#00FFFF
1064,9128,#00FFFF
1065,1152,#AAAAAA
1065,1199,#AAAAAA
1065,1350,#AAAAAA
1065,3193,#AAAAAA
1065,4513,#AAAAAA
1065,5080,#AAAAAA
1066,2503,#AAAAAA
1066,6286,#AAAAAA
1067,1446,#AAAAAA
1067,4971,#AAAAAA
1067,9775,#AAAAAA
1068,1421,#AAAAAA
1068,1695,#AAAAAA
1069,3541,#00FF00
1070,1734,#FF00FF
1071,1243,#00FFFF
1071,1305,#00FFFF
1071,1477,#00FFFF
1071,1597,#00FFFF
1071,2220,#00FFFF
1071,2307,#00FFFF
1071,3705,#00FFFF
1071,7514,#00FFFF
1072,1113,#00FF00
1073,1104,#AAAAAA
1073,1132,#AAAAAA
1073,1486,#AAAAAA
1074,1161,#FF0000
1074,1479,#FF0000
1075,1449,#AAAAAA
1075,1538,#AAAAAA
1075,1555,#AAAAAA
1075,2401,#AAAAAA
1075,3630,#AAAAAA
1075,5057,#AAAAAA
1076,1164,#FF00FF
1076,2823,#FF00FF
1076,6312,#FF00FF
1076,8343,#FF00FF
1076,8749,#FF00FF
1077,1107,#00FFFF
1077,1206,#00FFFF
1077,1297,#00FFFF
1077,2391,#00FFFF
1077,4753,#00FFFF
1079,2091,#00FFFF
1079,4882,#00FFFF
1079,5855,#00FFFF
1080,1324,#00FFFF
1080,2122,#00FFFF
1080,3452,#00FFFF
1081,1346,#00FFFF
1081,1356,#00FFFF
1081,1368,#00FFFF
1081,1561,#00FFFF
1081,1583,#00FFFF
1081,1800,#00FFFF
1081,2328,#00FFFF
1081,3319,#00FFFF
1081,3826,#00FFFF
1081,6896,#00FFFF
1082,1383,#00FFFF
1082,1431,#00FFFF
1082,2858,#00FFFF
1082,7658,#00FFFF
1082,8815,#00FFFF
1083,1395,#00FF00
1083,2065,#00FF00
1083,3253,#00FF00
1083,6005,#00FF00
1083,6905,#00FF00
1084,2171,#AAAAAA
1084,2871,#AAAAAA
1084,4936,#AAAAAA
1085,1661,#FFFF00
1085,2698,#FFFF00
1085,4762,#FFFF00
1085,8881,#FFFF00
1086,1272,#AAAAAA
1086,1388,#AAAAAA
1086,1491,#AAAAAA
1086,1864,#AAAAAA
1086,2812,#AAAAAA
1086,3293,#AAAAAA
1086,4317,#AAAAAA
1086,6171,#AAAAAA
1086,9623,#AAAAAA
1087,1147,#AAAAAA
1087,1562,#AAAAAA
1087,1730,#AAAAAA
1087,2401,#AAAAAA
1087,3036,#AAAAAA
1087,4229,#AAAAAA
1088,1451,#AAAAAA
1088,1585,#AAAAAA
1089,1564,#0000FF
1089,1962,#0000FF
1089,2166,#0000FF
1089,5718,#0000FF
1090,1111,#AAAAAA
1090,3226,#AAAAAA
1090,3479,#AAAAAA
1090,3618,#AAAAAA
1090,4394,#AAAAAA
1090,9804,#AAAAAA
1091,1230,#AAAAAA
1091,1311,#AAAAAA
1091,1389,#AAAAAA
1091,1640,#AAAAAA
1091,1830,#AAAAAA
1091,4360,#AAAAAA
1092,1126,#AAAAAA
1092,1741,#AAAAAA
1092,9733,#AAAAAA
1093,1109,#AAAAAA
1093,1215,#AAAAAA
1093,1229,#AAAAAA
1093,1441,#AAAAAA
1093,1997,#AAAAAA
1093,5925,#AAAAAA
1093,9860,#AAAAAA
1094,3654,#00FF00
1094,4531,#00FF00
1094,5463,#00FF00
1094,7379,#00FF00
1094,9879,#00FF00
1095,1510,#0000FF
1095,1634,#0000FF
1096,1127,#AAAAAA
1096,1379,#AAAAAA
1096,9283,#AAAAAA
1097,2099,#AAAAAA
1097,3842,#AAAAAA
1098,3282,#00FF00
1099,1343,#00FFFF
1099,1385,#00FFFF
1099,1402,#00FFFF
1099,1764,#00FFFF
1099,1829,#00FFFF
1099,2209,#00FFFF
1099,2425,#00FFFF
1099,3283,#00FFFF
1099,3610,#00FFFF
1099,7378,#00FFFF
1100,3154,#0000FF
1101,1697,#0000FF
1101,9313,#0000FF
1102,1627,#AAAAAA
1102,1771,#AAAAAA
1102,1821,#AAAAAA
1102,3699,#AAAAAA
1102,5288,#AAAAAA
1102,5354,#AAAAAA
1102,5448,#AAAAAA
1102,7280,#AAAAAA
1103,1482,#00FF00
1103,3870,#00FF00
1103,9560,#00FF00
1104,1285,#AAAAAA
1104,1699,#AAAAAA
1104,2140,#AAAAAA
1104,3228,#AAAAAA
1105,1653,#00FF00
1106,1289,#0000FF
1106,1469,#0000FF
1106,1940,#0000FF
1106,4257,#0000FF
1106,5760,#0000FF
1106,7748,#0000FF
1106,8251,#0000FF
1107,1347,#00FFFF
1107,2705,#00FFFF
1107,4791,#00FFFF
1109,1838,#AAAAAA
1109,7734,#AAAAAA
1110,1574,#AAAAAA
1110,1692,#AAAAAA
1110,1967,#AAAAAA
1110,2624,#AAAAAA
1110,3732,#AAAAAA
1110,4861,#AAAAAA
1110,5915,#AAAAAA
1110,6894,#AAAAAA
1111,1905,#AAAAAA
1111,4489,#AAAAAA
1112,5827,#AAAAAA
1112,8259,#AAAAAA
1113,1473,#00FF00
1113,2334,#00FF00
1113,3361,#00FF00
1113,3705,#00FF00
1114,1232,#AAAAAA
1114,1367,#AAAAAA
1114,3688,#AAAAAA
1114,4992,#AAAAAA
1114,5727,#AAAAAA
1115,1899,#0000FF
1115,1935,#0000FF
1115,6727,#0000FF
1116,1638,#AAAAAA
1116,1827,#AAAAAA
1117,1821,#AAAAAA
1117,1938,#AAAAAA
1117,3299,#AAAAAA
1117,7867,#AAAAAA
1118,1386,#0000FF
1118,2427,#0000FF
1119,1321,#00FFFF
1119,2490,#00FFFF
1119,3231,#00FFFF
1119,3549,#00FFFF
1119,8356,#00FFFF
1119,9079,#00FFFF
1120,1399,#AAAAAA
1120,1404,#AAAAAA
1120,2638,#AAAAAA
1120,3734,#AAAAAA
1121,1398,#AAAAAA
1121,3302,#AAAAAA
1121,4406,#AAAAAA
1121,5206,#AAAAAA
1121,5591,#AAAAAA
1122,1288,#FF00FF
1122,2010,#FF00FF
1122,2519,#FF00FF
1122,5830,#FF00FF
1122,6420,#FF00FF
1122,6688,#FF00FF
1123,1223,#AAAAAA
1123,1496,#AAAAAA
1123,8641,#AAAAAA
1123,8647,#AAAAAA
1124,1250,#AAAAAA
1124,1315,#AAAAAA
1124,1460,#AAAAAA
1124,1588,#AAAAAA
1124,2005,#AAAAAA
1124,2360,#AAAAAA
1124,2636,#AAAAAA
1126,1474,#FF00FF
1127,1215,#AAAAAA
1127,1281,#AAAAAA
1127,1327,#AAAAAA
1127,1363,#AAAAAA
1127,3616,#AAAAAA
1127,4131,#AAAAAA
1127,4524,#AAAAAA
1128,2715,#00FFFF
1128,2788,#00FFFF
1128,3478,#00FFFF
1128,6004,#00FFFF
1129,1201,#AAAAAA
1129,1445,#AAAAAA
1129,4632,#AAAAAA
1130,1214,#00FFFF
1130,1375,#00FFFF
1130,5047,#00FFFF
1131,1259,#AAAAAA
1131,1644,#AAAAAA
1131,3590,#AAAAAA
1132,1422,#AAAAAA
1132,1719,#AAAAAA
1132,2246,#AAAAAA
1132,3109,#AAAAAA
1132,4110,#AAAAAA
1132,5025,#AAAAAA
1132,8735,#AAAAAA
1133,1247,#0000FF
1134,1937,#00FFFF
1134,3813,#00FFFF
1135,1502,#00FF00
1135,4153,#00FF00
1136,2394,#00FFFF
1136,3613,#00FFFF
1136,3699,#00FFFF
1136,5852,#00FFFF
1136,5990,#00FFFF
1136,7778,#00FFFF
1136,8339,#00FFFF
1137,1283,#00FFFF
1137,1420,#00FFFF
1137,1455,#00FFFF
1137,1528,#00FFFF
1137,3204,#00FFFF
1137,4206,#00FFFF
1137,9165,#00FFFF
1137,9666,#00FFFF
1138,1243,#AAAAAA
1138,1244,#AAAAAA
1138,1553,#AAAAAA
1138,6759,#AAAAAA
1139,5091,#00FFFF
1139,7077,#00FFFF
1140,1978,#00FFFF
1140,3226,#00FFFF
1140,5821,#00FFFF
1141,2581,#AAAAAA
1141,4706,#AAAAAA
1141,6125,#AAAAAA
1142,1297,#00FFFF
1142,1379,#00FFFF
1142,1515,#00FFFF
1142,1787,#00FFFF
1142,1859,#00FFFF
1142,3286,#00FFFF
1142,3760,#00FFFF
1143,1618,#00FFFF
1143,3190,#00FFFF
1143,5579,#00FFFF
1145,3824,#FFFF00
1145,8874,#FFFF00
1145,9743,#FFFF00
1146,1221,#FF00FF
1146,2754,#FF00FF
1146,8589,#FF00FF
1146,9597,#FF00FF
1147,1248,#AAAAAA
1147,1307,#AAAAAA
1147,1788,#AAAAAA
1147,1805,#AAAAAA
1147,2066,#AAAAAA
1147,3591,#AAAAAA
1149,1394,#AAAAAA
1149,1417,#AAAAAA
1149,2729,#AAAAAA
1149,3957,#AAAAAA
1149,5361,#AAAAAA
1150,1329,#00FFFF
1150,1332,#00FFFF
1150,9053,#00FFFF
1151,1300,#FF0000
1151,1540,#FF0000
1151,3450,#FF0000
1152,1622,#FF00FF
1153,3646,#00FFFF
1153,5851,#00FFFF
1153,7518,#00FFFF
1153,8256,#00FFFF
1154,1236,#FF00FF
1155,1584,#AAAAAA
1155,2348,#AAAAAA
1155,3232,#AAAAAA
1155,3481,#AAAAAA
1155,9929,#AAAAAA
1156,1412,#00FFFF
1156,1533,#00FFFF
1156,1605,#00FFFF
1156,1668,#00FFFF
1158,1908,#00FFFF
1158,2312,#00FFFF
1160,1371,#00FFFF
1160,1969,#00FFFF
1160,2672,#00FFFF
1160,3587,#00FFFF
1161,1847,#AAAAAA
1162,1342,#AAAAAA
1162,6865,#AAAAAA
1162,7579,#AAAAAA
1162,8730,#AAAAAA
1163,1687,#00FFFF
1163,1690,#00FFFF
1163,2244,#00FFFF
1163,7815,#00FFFF
1164,2265,#FFFF00
1164,4643,#FFFF00
1165,1292,#00FFFF
1165,1445,#00FFFF
1165,3489,#00FFFF
1165,5070,#00FFFF
1166,1330,#00FFFF
1166,1365,#00FFFF
1166,2866,#00FFFF
1166,4499,#00FFFF
1167,1691,#00FFFF
1167,2092,#00FFFF
1167,2561,#00FFFF
1167,3824,#00FFFF
1167,9329,#00FFFF
1168,2540,#AAAAAA
1168,5189,#AAAAAA
1169,1383,#AAAAAA
1169,2923,#AAAAAA
1169,3167,#AAAAAA
1169,4050,#AAAAAA
1169,6086,#AAAAAA
1169,8470,#AAAAAA
1169,9282,#AAAAAA
1170,1466,#00FFFF
1170,2569,#00FFFF
1170,4688,#00FFFF
1170,4822,#00FFFF
1170,9780,#00FFFF
1171,9205,#00FFFF
1172,1309,#0000FF
1172,1790,#0000FF
1172,2014,#0000FF
1172,3569,#0000FF
1172,4252,#0000FF
1173,1225,#00FFFF
1173,1261,#00FFFF
1173,2484,#00FFFF
1173,2766,#00FFFF
1174,1229,#0000FF
1174,7764,#0000FF
1175,1254,#AAAAAA
1175,1273,#AAAAAA
1175,1729,#AAAAAA
1175,2852,#AAAAAA
1175,2930,#AAAAAA
1175,4298,#AAAAAA
1175,5992,#AAAAAA
1176,1465,#FF00FF
1176,1639,#FF00FF
1176,2452,#FF00FF
1176,3938,#FF00FF
1176,5910,#FF00FF
1177,2584,#AAAAAA
1177,2613,#AAAAAA
1178,1205,#00FFFF
1178,1240,#00FFFF
1178,1311,#00FFFF
1178,1498,#00FFFF
1178,2463,#00FFFF
1178,3047,#00FFFF
1178,4724,#00FFFF
1179,2022,#00FFFF
1179,2761,#00FFFF
1179,3250,#00FFFF
1179,8635,#00FFFF
1180,2544,#0000FF
1181,1240,#00FF00
1181,2172,#00FF00
1181,2949,#00FF00
1182,1285,#00FFFF
1182,1395,#00FFFF
1182,3964,#00FFFF
1182,4045,#00FFFF
1183,2145,#00FFFF
1183,2642,#00FFFF
1183,4054,#00FFFF
1184,1235,#AAAAAA
1184,5622,#AAAAAA
1185,1342,#FF00FF
1185,1847,#FF00FF
1185,2759,#FF00FF
1185,3329,#FF00FF
1185,4765,#FF00FF
1185,6840,#FF00FF
1186,1807,#0000FF
1186,6137,#0000FF
1187,1497,#00FFFF
1187,1775,#00FFFF
1187,1812,#00FFFF
1187,3461,#00FFFF
1187,4790,#00FFFF
1188,1303,#FFFF00
1189,1264,#AAAAAA
1189,1329,#AAAAAA
1189,1752,#AAAAAA
1189,3119,#AAAAAA
1189,7170,#AAAAAA
1190,1629,#00FFFF
1190,1860,#00FFFF
1190,5886,#00FFFF
1191,2018,#00FFFF
1191,3234,#00FFFF
1191,5011,#00FFFF
1193,1967,#00FFFF
1193,2874,#00FFFF
1194,9992,#FFFF00
1195,1223,#000000
1195,1812,#000000
1195,4934,#000000
1196,1752,#FFFF00
1196,1997,#FFFF00
1196,2540,#FFFF00
1197,1275,#00FFFF
1197,1522,#00FFFF
1197,4582,#00FFFF
1197,5871,#00FFFF
1198,1418,#00FFFF
1198,1596,#00FFFF
1198,3346,#00FFFF
1198,9375,#00FFFF
1199,2117,#AAAAAA
1199,2989,#AAAAAA
1199,3534,#AAAAAA
1199,6214,#AAAAAA
1199,9111,#AAAAAA
1200,3296,#00FFFF
1201,1447,#AAAAAA
1201,6575,#AAAAAA
1202,1714,#00FFFF
1202,4027,#00FFFF
1202,4151,#00FFFF
1202,5212,#00FFFF
1202,8174,#00FFFF
1203,1320,#0000FF
1203,5259,#0000FF
1204,1665,#AAAAAA
1204,1837,#AAAAAA
1204,2129,#AAAAAA
1204,3763,#AAAAAA
1205,2924,#0000FF
1205,7836,#0000FF
1206,3433,#00FFFF
1207,1427,#00FFFF
1207,1675,#00FFFF
1207,1892,#00FFFF
1207,1933,#00FFFF
1208,1323,#00FFFF
1208,1333,#00FFFF
1208,1595,#00FFFF
1208,1701,#00FFFF
1208,5582,#00FFFF
1209,4234,#AAAAAA
1209,4587,#AAAAAA
1209,5426,#AAAAAA
1209,7850,#AAAAAA
1210,1626,#00FFFF
1210,1659,#00FFFF
1210,1695,#00FFFF
1210,3130,#00FFFF
1210,6903,#00FFFF
1210,7003,#00FFFF
1210,7950,#00FFFF
1211,3805,#00FFFF
1211,3821,#00FFFF
1212,2617,#00FFFF
1212,5777,#00FFFF
1212,7518,#00FFFF
1213,8595,#00FF00
1214,1377,#00FFFF
1215,1637,#AAAAAA
1215,1678,#AAAAAA
1215,2773,#AAAAAA
1215,2811,#AAAAAA
1215,6703,#AAAAAA
1215,7313,#AAAAAA
1216,1309,#AAAAAA
1216,1711,#AAAAAA
1216,2246,#AAAAAA
1216,5289,#AAAAAA
1216,7501,#AAAAAA
1217,1349,#AAAAAA
1217,1450,#AAAAAA
1217,1552,#AAAAAA
1217,1583,#AAAAAA
1217,2491,#AAAAAA
1217,2938,#AAAAAA
1217,3262,#AAAAAA
1217,4304,#AAAAAA
1217,5870,#AAAAAA
1218,1302,#00FFFF
1218,1443,#00FFFF
1218,1484,#00FFFF
1218,1614,#00FFFF
1218,2123,#00FFFF
1218,2283,#00FFFF
1218,4841,#00FFFF
1218,9021,#00FFFF
1219,2121,#0000FF
1219,6892,#0000FF
1219,7684,#0000FF
1220,1597,#AAAAAA
1220,1814,#AAAAAA
1220,1828,#AAAAAA
1220,1835,#AAAAAA
1220,1936,#AAAAAA
1220,3681,#AAAAAA
1220,3910,#AAAAAA
1221,1508,#FF00FF
1221,1711,#FF00FF
1221,4122,#FF00FF
1221,5071,#FF00FF
1222,5964,#AAAAAA
1222,9615,#AAAAAA
1223,1372,#0000FF
1223,1421,#0000FF
1223,1495,#0000FF
1223,8769,#0000FF
1224,6598,#00FFFF
1225,1373,#00FFFF
1225,1760,#00FFFF
1225,1957,#00FFFF
1225,3298,#00FFFF
1226,3460,#00FFFF
1227,1376,#00FFFF
1227,1405,#00FFFF
1227,1499,#00FFFF
1227,2073,#00FFFF
1227,2649,#00FFFF
1227,6097,#00FFFF
1228,1462,#00FFFF
1228,1564,#00FFFF
1229,5395,#AAAAAA
1230,1328,#AAAAAA
1230,1364,#AAAAAA
1230,4620,#AAAAAA
1230,8703,#AAAAAA
1230,9309,#AAAAAA
1233,1326,#00FFFF
1233,1431,#00FFFF
1233,3284,#00FFFF
1233,5662,#00FFFF
1235,1499,#00FF00
1235,1664,#00FF00
1235,2027,#00FF00
1235,2711,#00FF00
1235,6060,#00FF00
1235,8802,#00FF00
1236,1334,#FF00FF
1236,1993,#FF00FF
1236,5736,#FF00FF
1236,8004,#FF00FF
1236,8094,#FF00FF
1237,4968,#00FFFF
1237,7745,#00FFFF
1237,9996,#00FFFF
1238,1478,#AAAAAA
1238,1798,#AAAAAA
1238,1921,#AAAAAA
1238,3211,#AAAAAA
1238,3267,#AAAAAA
1238,3411,#AAAAAA
1240,1346,#00FFFF
1240,8137,#00FFFF
1241,1598,#0000FF
1241,1643,#0000FF
1241,1730,#0000FF
1242,6927,#00FF00
1243,1333,#AAAAAA
1243,1897,#AAAAAA
1243,2406,#AAAAAA
1243,2474,#AAAAAA
1243,2632,#AAAAAA
1243,3312,#AAAAAA
1243,5321,#AAAAAA
1243,9785,#AAAAAA
1244,1832,#AAAAAA
1244,2183,#AAAAAA
1244,4607,#AAAAAA
1244,6241,#AAAAAA
1244,6822,#AAAAAA
1246,6497,#FFFF00
1246,7529,#FFFF00
1247,1720,#0000FF
1247,2642,#0000FF
1247,3010,#0000FF
1248,1312,#00FFFF
1248,2511,#00FFFF
1248,6051,#00FFFF
1248,6551,#00FFFF
1249,5985,#AAAAAA
1251,1356,#0000FF
1251,1506,#0000FF
1251,1553,#0000FF
1251,1577,#0000FF
1252,1880,#0000FF
1252,1926,#0000FF
1252,5307,#0000FF
1253,1590,#00FFFF
1253,2386,#00FFFF
1253,2717,#00FFFF
1253,3024,#00FFFF
1253,6248,#00FFFF
1254,1785,#AAAAAA
1254,1969,#AAAAAA
1254,4189,#AAAAAA
1254,6047,#AAAAAA
1254,7333,#AAAAAA
1254,8998,#AAAAAA
1255,4720,#AAAAAA
1256,1410,#AAAAAA
1256,1898,#AAAAAA
1256,1951,#AAAAAA
1256,2124,#AAAAAA
1257,1369,#00FFFF
1257,6949,#00FFFF
1257,9460,#00FFFF
1258,1413,#AAAAAA
1258,1425,#AAAAAA
1258,1485,#AAAAAA
1258,2630,#AAAAAA
1258,3189,#AAAAAA
1258,6563,#AAAAAA
1259,2366,#00FF00
1260,1724,#AAAAAA
1260,2429,#AAAAAA
1260,3144,#AAAAAA
1260,4524,#AAAAAA
1260,8106,#AAAAAA
1261,2318,#00FFFF
1261,2397,#00FFFF
1261,7181,#00FFFF
1261,8898,#00FFFF
1262,3580,#AAAAAA
1262,8742,#AAAAAA
1263,1338,#00FFFF
1263,2411,#00FFFF
1263,3649,#00FFFF
1263,8785,#00FFFF
1264,2038,#AAAAAA
1264,3638,#AAAAAA
1265,1534,#00FFFF
1265,1980,#00FFFF
1265,2159,#00FFFF
1265,5060,#00FFFF
1266,2348,#00FFFF
1266,2421,#00FFFF
1266,3503,#00FFFF
1266,4163,#00FFFF
1266,5062,#00FFFF
1266,5523,#00FFFF
1266,6233,#00FFFF
1266,8037,#00FFFF
1267,3632,#00FFFF
1267,3634,#00FFFF
1267,7407,#00FFFF
1268,1432,#AAAAAA
1268,1520,#AAAAAA
1268,2525,#AAAAAA
1268,5602,#AAAAAA
1268,9136,#AAAAAA
1269,1398,#AAAAAA
1269,1706,#AAAAAA
1269,1710,#AAAAAA
1269,2479,#AAAAAA
1269,6919,#AAAAAA
1270,2064,#00FFFF
1270,2249,#00FFFF
1270,3388,#00FFFF
1271,7763,#0000FF
1273,1676,#AAAAAA
1274,1751,#00FFFF
1274,3112,#00FFFF
1274,4838,#00FFFF
1274,8124,#00FFFF
1275,2077,#00FFFF
1275,3001,#00FFFF
1275,4504,#00FFFF
1275,6050,#00FFFF
1276,1509,#00FF00
1276,2625,#00FF00
1276,2802,#00FF00
1276,4286,#00FF00
1276,5163,#00FF00
1276,8184,#00FF00
1277,1745,#00FFFF
1277,2585,#00FFFF
1277,2838,#00FFFF
1277,3040,#00FFFF
1277,6086,#00FFFF
1277,6750,#00FFFF
1278,1768,#00FFFF
1278,5849,#00FFFF
1279,2227,#00FFFF
1280,1401,#FF00FF
1280,1895,#FF00FF
1280,2373,#FF00FF
1281,1451,#00FFFF
1281,2293,#00FFFF
1281,2507,#00FFFF
1281,4575,#00FFFF
1281,6804,#00FFFF
1281,7172,#00FFFF
1281,7713,#00FFFF
1283,1937,#AAAAAA
1283,1972,#AAAAAA
1283,6048,#AAAAAA
1284,1393,#AAAAAA
1284,2044,#AAAAAA
1284,2102,#AAAAAA
1284,3885,#AAAAAA
1284,4453,#AAAAAA
1286,1845,#0000FF
1287,1656,#00FFFF
1287,4648,#00FFFF
1287,5956,#00FFFF
1288,1902,#FF00FF
1288,2789,#FF00FF
1288,7562,#FF00FF
1291,1680,#AAAAAA
1291,1817,#AAAAAA
1291,1917,#AAAAAA
1292,2082,#00FFFF
1292,2116,#00FFFF
1292,2647,#00FFFF
1292,3785,#00FFFF
1293,7296,#AAAAAA
1294,1777,#00FFFF
1294,1876,#00FFFF
1294,2004,#00FFFF
1294,2241,#00FFFF
1294,2784,#00FFFF
1294,4491,#00FFFF
1294,5324,#00FFFF
1294,5376,#00FFFF
1294,5757,#00FFFF
1295,2065,#0000FF
1295,2857,#0000FF
1295,5578,#0000FF
1296,1411,#00FFFF
1296,1478,#00FFFF
1296,2155,#00FFFF
1296,2822,#00FFFF
1296,3325,#00FFFF
1296,4773,#00FFFF
1297,1426,#00FFFF
1297,1585,#00FFFF
1298,1370,#FF00FF
1298,2024,#FF00FF
1298,6264,#FF00FF
1299,2229,#00FFFF
1299,2772,#00FFFF
1300,1444,#FF00FF
1300,2923,#FF00FF
1300,3063,#FF00FF
1300,3090,#FF00FF
1300,6204,#FF00FF
1301,1452,#FF00FF
1301,1718,#FF00FF
1301,1857,#FF00FF
1301,1999,#FF00FF
1301,3027,#FF00FF
1301,6469,#FF00FF
1301,8998,#FF00FF
1302,1613,#00FFFF
1302,4033,#00FFFF
1303,2657,#FFFF00
1303,3324,#FFFF00
1303,4812,#FFFF00
1304,1630,#0000FF
1304,2050,#0000FF
1304,4163,#0000FF
1304,5641,#0000FF
1305,1517,#00FFFF
1305,1742,#00FFFF
1305,6925,#00FFFF
1305,8400,#00FFFF
1305,9589,#00FFFF
1306,3497,#00FF00
1306,7339,#00FF00
1307,2517,#00FFFF
1307,6012,#00FFFF
1308,1581,#00FFFF
1308,1650,#00FFFF
1308,1663,#00FFFF
1308,2269,#00FFFF
1308,3104,#00FFFF
1308,3900,#00FFFF
1308,4042,#00FFFF
1308,4941,#00FFFF
1309,4803,#FF00FF
1310,1552,#AAAAAA
1310,6363,#AAAAAA
1310,6801,#AAAAAA
1311,4966,#AAAAAA
1311,6524,#AAAAAA
1311,7156,#AAAAAA
1312,1850,#00FFFF
1312,2488,#00FFFF
1313,1889,#AAAAAA
1313,2925,#AAAAAA
1313,5292,#AAAAAA
1314,1424,#FF00FF
1314,2213,#FF00FF
1314,2374,#FF00FF
1314,2538,#FF00FF
1314,3098,#FF00FF
1315,1405,#00FFFF
1315,2367,#00FFFF
1315,5556,#00FFFF
1315,7890,#00FFFF
1317,1493,#00FF00
1317,2217,#00FF00
1317,2495,#00FF00
1317,2582,#00FF00
1317,2666,#00FF00
1317,2675,#00FF00
1317,3301,#00FF00
1317,8111,#00FF00
1318,1440,#00FF00
1318,1911,#00FF00
1319,1423,#AAAAAA
1319,2963,#AAAAAA
1319,3527,#AAAAAA
1319,7523,#AAAAAA
1320,1463,#00FFFF
1320,3317,#00FFFF
1320,3500,#00FFFF
1321,1959,#00FFFF
1321,2426,#00FFFF
1321,3498,#00FFFF
1321,5279,#00FFFF
1321,6192,#00FFFF
1321,6209,#00FFFF
1321,8583,#00FFFF
1322,1461,#FF00FF
1322,1481,#FF00FF
1322,2186,#FF00FF
1322,7275,#FF00FF
1323,1521,#00FFFF
1323,1722,#00FFFF
1324,1591,#AAAAAA
1324,1632,#AAAAAA
1324,3694,#AAAAAA
1324,3747,#AAAAAA
1324,4015,#AAAAAA
1324,4070,#AAAAAA
1325,2210,#AAAAAA
1325,2538,#AAAAAA
1325,2701,#AAAAAA
1325,3400,#AAAAAA
1325,5901,#AAAAAA
1325,6404,#AAAAAA
1325,8918,#AAAAAA
1327,1898,#AAAAAA
1327,2206,#AAAAAA
1327,2751,#AAAAAA
1327,7398,#AAAAAA
1328,1471,#AAAAAA
1328,1481,#AAAAAA
1328,2275,#AAAAAA
1328,3428,#AAAAAA
1328,4391,#AAAAAA
1328,5000,#AAAAAA
1329,1973,#00FFFF
1329,3976,#00FFFF
1329,8353,#00FFFF
1330,1414,#AAAAAA
1330,1434,#AAAAAA
1330,1667,#AAAAAA
1330,1884,#AAAAAA
1330,1941,#AAAAAA
1330,2913,#AAAAAA
1330,4158,#AAAAAA
1331,2160,#00FFFF
1331,2762,#00FFFF
1331,8865,#00FFFF
1332,1475,#00FFFF
1332,1523,#00FFFF
1332,2377,#00FFFF
1332,5059,#00FFFF
1332,5382,#00FFFF
1333,1419,#AAAAAA
1333,2014,#AAAAAA
1333,4342,#AAAAAA
1333,6281,#AAAAAA
1334,1600,#FF00FF
1334,1868,#FF00FF
1334,3962,#FF00FF
1334,4795,#FF00FF
1335,1624,#00FFFF
1335,3290,#00FFFF
1335,4641,#00FFFF
1335,5144,#00FFFF
1337,1516,#FFFF00
1337,2776,#FFFF00
1338,1888,#00FFFF
1339,1460,#AAAAAA
1339,1549,#AAAAAA
1339,2320,#AAAAAA
1339,2786,#AAAAAA
1339,6255,#AAAAAA
1339,6341,#AAAAAA
1339,7927,#AAAAAA
1340,2600,#FFFF00
1340,2703,#FFFF00
1340,4059,#FFFF00
1342,1484,#AAAAAA
1342,1983,#AAAAAA
1342,8119,#AAAAAA
1343,1545,#AAAAAA
1343,1556,#AAAAAA
1343,1902,#AAAAAA
1344,1724,#FF00FF
1344,1958,#FF00FF
1344,5046,#FF00FF
1345,2114,#AAAAAA
1345,3558,#AAAAAA
1345,7340,#AAAAAA
1345,8716,#AAAAAA
1345,8909,#AAAAAA
1346,4113,#00FFFF
1346,5066,#00FFFF
1346,6525,#00FFFF
1347,1438,#00FFFF
1347,1532,#00FFFF
1347,1603,#00FFFF
1347,1606,#00FFFF
1347,1824,#00FFFF
1347,3195,#00FFFF
1347,4119,#00FFFF
1347,4359,#00FFFF
1347,7107,#00FFFF
1348,2042,#00FFFF
1348,3387,#00FFFF
1348,3511,#00FFFF
1349,1654,#00FFFF
1349,3149,#00FFFF
1350,1470,#AAAAAA
1350,1714,#AAAAAA
1351,2219,#AAAAAA
1352,1782,#AAAAAA
1352,1846,#AAAAAA
1352,2334,#AAAAAA
1352,2775,#AAAAAA
1352,4711,#AAAAAA
1353,1534,#00FFFF
1353,3813,#00FFFF
1353,5262,#00FFFF
1354,3831,#FF00FF
1355,1690,#AAAAAA
1355,1946,#AAAAAA
1355,2074,#AAAAAA
1355,4283,#AAAAAA
1355,5808,#AAAAAA
1355,6184,#AAAAAA
1356,1474,#00FFFF
1356,1565,#00FFFF
1356,2097,#00FFFF
1356,2127,#00FFFF
1356,2354,#00FFFF
1356,3932,#00FFFF
1356,5530,#00FFFF
1356,9756,#00FFFF
1357,1414,#00FFFF
1357,2951,#00FFFF
1357,9287,#00FFFF
1358,2098,#00FF00
1358,5637,#00FF00
1358,8555,#00FF00
1359,1631,#0000FF
1359,5826,#0000FF
1360,1587,#00FFFF
1360,1909,#00FFFF
1360,2181,#00FFFF
1360,3238,#00FFFF
1361,1415,#0000FF
1361,1436,#0000FF
1362,1437,#AAAAAA
1362,1557,#AAAAAA
1362,2062,#AAAAAA
1362,2504,#AAAAAA
1362,3290,#AAAAAA
1362,3729,#AAAAAA
1362,5048,#AAAAAA
1362,6277,#AAAAAA
